season,holiday,workingday,weather,temp,humidity,windspeed,count,hour,month,day_of_week,year
4.0,0.0,1.0,2.0,12.3,56.0,15.0013,4.0,3.0,11.0,0.0,2012.0
4.0,0.0,1.0,2.0,12.3,52.0,16.9979,16.0,4.0,11.0,0.0,2012.0
4.0,0.0,1.0,2.0,12.3,52.0,22.0028,39.0,5.0,11.0,0.0,2012.0
4.0,0.0,1.0,2.0,12.3,49.0,19.0012,139.0,6.0,11.0,0.0,2012.0
4.0,0.0,1.0,2.0,12.3,49.0,16.9979,461.0,7.0,11.0,0.0,2012.0
4.0,0.0,1.0,2.0,12.3,49.0,15.0013,648.0,8.0,11.0,0.0,2012.0
4.0,0.0,1.0,2.0,12.3,52.0,19.0012,257.0,9.0,11.0,0.0,2012.0
4.0,0.0,1.0,1.0,13.12,49.0,19.0012,142.0,10.0,11.0,0.0,2012.0
4.0,0.0,1.0,1.0,13.94,46.0,15.0013,150.0,11.0,11.0,0.0,2012.0
4.0,0.0,1.0,1.0,14.76,43.0,22.0028,244.0,12.0,11.0,0.0,2012.0
4.0,0.0,1.0,1.0,14.76,40.0,16.9979,222.0,13.0,11.0,0.0,2012.0
4.0,0.0,1.0,1.0,15.58,40.0,11.0014,196.0,14.0,11.0,0.0,2012.0
4.0,0.0,1.0,1.0,15.58,40.0,19.0012,231.0,15.0,11.0,0.0,2012.0
4.0,0.0,1.0,1.0,14.76,43.0,19.0012,360.0,16.0,11.0,0.0,2012.0
4.0,0.0,1.0,1.0,13.94,46.0,15.0013,638.0,17.0,11.0,0.0,2012.0
4.0,0.0,1.0,1.0,13.94,46.0,15.0013,542.0,18.0,11.0,0.0,2012.0
4.0,0.0,1.0,1.0,13.12,49.0,11.0014,372.0,19.0,11.0,0.0,2012.0
4.0,0.0,1.0,1.0,13.12,49.0,16.9979,241.0,20.0,11.0,0.0,2012.0
4.0,0.0,1.0,1.0,12.3,52.0,19.0012,152.0,21.0,11.0,0.0,2012.0
4.0,0.0,1.0,1.0,11.48,56.0,12.998,115.0,22.0,11.0,0.0,2012.0
4.0,0.0,1.0,1.0,10.66,60.0,8.9981,53.0,23.0,11.0,0.0,2012.0
4.0,0.0,1.0,1.0,9.84,60.0,7.0015,19.0,0.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,9.84,60.0,11.0014,8.0,1.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,9.84,65.0,6.0032,2.0,2.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,9.02,64.0,7.0015,4.0,3.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,9.02,69.0,6.0032,7.0,4.0,11.0,1.0,2012.0
4.0,0.0,1.0,2.0,9.02,64.0,12.998,41.0,5.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,9.02,69.0,8.9981,149.0,6.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,8.2,69.0,11.0014,387.0,7.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,9.02,69.0,11.0014,588.0,8.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,10.66,60.0,11.0014,363.0,9.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,12.3,49.0,12.998,230.0,10.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,13.12,45.0,8.9981,216.0,11.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,13.12,45.0,8.9981,248.0,12.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,13.94,46.0,8.9981,278.0,13.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,14.76,40.0,7.0015,240.0,14.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,13.94,46.0,16.9979,272.0,15.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,13.94,46.0,11.0014,402.0,16.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,13.12,53.0,15.0013,627.0,17.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,13.12,57.0,19.9995,497.0,18.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,12.3,56.0,15.0013,371.0,19.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,12.3,61.0,15.0013,228.0,20.0,11.0,1.0,2012.0
4.0,0.0,1.0,2.0,12.3,56.0,16.9979,151.0,21.0,11.0,1.0,2012.0
4.0,0.0,1.0,2.0,12.3,56.0,15.0013,153.0,22.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,12.3,56.0,15.0013,205.0,23.0,11.0,1.0,2012.0
4.0,0.0,1.0,2.0,12.3,56.0,19.0012,283.0,0.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,11.48,61.0,16.9979,92.0,1.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,11.48,56.0,19.9995,74.0,2.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,11.48,52.0,22.0028,11.0,3.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,11.48,52.0,19.9995,9.0,4.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,11.48,52.0,22.0028,27.0,5.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,10.66,56.0,19.0012,118.0,6.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,10.66,56.0,19.9995,319.0,7.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,10.66,60.0,19.0012,601.0,8.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,10.66,60.0,19.0012,368.0,9.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,11.48,56.0,19.9995,178.0,10.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,13.12,51.0,23.9994,147.0,11.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,13.12,53.0,19.0012,212.0,12.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,13.12,53.0,16.9979,181.0,13.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,13.12,53.0,23.9994,161.0,14.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,13.12,53.0,19.9995,198.0,15.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,13.12,53.0,23.9994,273.0,16.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,13.12,53.0,26.0027,517.0,17.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,13.12,53.0,23.9994,465.0,18.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,12.3,56.0,19.9995,319.0,19.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,13.12,49.0,22.0028,256.0,20.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,13.12,49.0,19.9995,126.0,21.0,11.0,2.0,2012.0
4.0,0.0,1.0,3.0,12.3,56.0,16.9979,60.0,22.0,11.0,2.0,2012.0
4.0,0.0,1.0,3.0,11.48,65.0,15.0013,40.0,23.0,11.0,2.0,2012.0
4.0,0.0,1.0,3.0,11.48,61.0,15.0013,15.0,0.0,11.0,3.0,2012.0
4.0,0.0,1.0,3.0,12.3,52.0,23.9994,12.0,1.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,12.3,49.0,15.0013,6.0,2.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,12.3,45.0,19.0012,10.0,4.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,12.3,42.0,15.0013,35.0,5.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,12.3,39.0,15.0013,124.0,6.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,11.48,36.0,26.0027,423.0,7.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,12.3,33.0,19.0012,668.0,8.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,13.12,31.0,23.9994,275.0,9.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,13.12,31.0,22.0028,161.0,10.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,14.76,29.0,26.0027,171.0,11.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,16.4,24.0,32.9975,235.0,12.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,18.04,18.0,27.9993,228.0,13.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,18.04,18.0,27.9993,182.0,14.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,18.04,18.0,27.9993,233.0,15.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,17.22,16.0,26.0027,339.0,16.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,16.4,20.0,19.9995,592.0,17.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,16.4,24.0,27.9993,507.0,18.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,15.58,27.0,23.9994,373.0,19.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,15.58,29.0,31.0009,245.0,20.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,14.76,37.0,26.0027,233.0,21.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,13.94,42.0,19.9995,161.0,22.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,13.94,46.0,23.9994,87.0,23.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,13.94,49.0,22.0028,55.0,0.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,13.12,53.0,19.0012,20.0,1.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,13.12,53.0,16.9979,12.0,2.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,13.12,53.0,27.9993,9.0,3.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,13.12,53.0,23.9994,14.0,4.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,12.3,56.0,12.998,27.0,5.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,10.66,65.0,7.0015,131.0,6.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,10.66,65.0,8.9981,341.0,7.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,13.12,57.0,11.0014,693.0,8.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,13.94,53.0,27.9993,327.0,9.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,14.76,50.0,22.0028,197.0,10.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,16.4,47.0,19.9995,251.0,11.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,18.04,41.0,22.0028,262.0,12.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,18.86,38.0,19.9995,299.0,13.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,18.86,38.0,12.998,274.0,14.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,18.86,36.0,15.0013,356.0,15.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,18.86,38.0,11.0014,434.0,16.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,17.22,44.0,8.9981,654.0,17.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,17.22,44.0,7.0015,496.0,18.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,13.94,71.0,6.0032,361.0,19.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,14.76,66.0,8.9981,255.0,20.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,13.94,76.0,0.0,199.0,21.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,13.94,71.0,7.0015,163.0,22.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,13.12,81.0,6.0032,162.0,23.0,11.0,4.0,2012.0
4.0,0.0,0.0,1.0,13.12,76.0,6.0032,122.0,0.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,12.3,81.0,6.0032,76.0,1.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,13.12,81.0,0.0,44.0,2.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,12.3,81.0,0.0,20.0,3.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,10.66,87.0,7.0015,6.0,4.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,11.48,87.0,0.0,10.0,5.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,9.84,93.0,6.0032,16.0,6.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,10.66,87.0,7.0015,71.0,7.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,13.12,76.0,0.0,146.0,8.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,14.76,66.0,12.998,259.0,9.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,16.4,58.0,0.0,350.0,10.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,16.4,58.0,7.0015,466.0,11.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,19.68,48.0,0.0,606.0,12.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,21.32,39.0,0.0,651.0,13.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,22.14,37.0,0.0,627.0,14.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,21.32,45.0,0.0,567.0,15.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,22.14,37.0,0.0,605.0,16.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,20.5,45.0,12.998,501.0,17.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,18.04,54.0,8.9981,359.0,18.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,18.86,51.0,6.0032,283.0,19.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,18.04,54.0,0.0,192.0,20.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,16.4,66.0,0.0,220.0,21.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,15.58,71.0,6.0032,193.0,22.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,14.76,71.0,7.0015,146.0,23.0,11.0,5.0,2012.0
4.0,0.0,0.0,1.0,13.94,81.0,6.0032,124.0,0.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,13.94,76.0,6.0032,108.0,1.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,13.12,87.0,7.0015,70.0,2.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,13.94,81.0,0.0,48.0,3.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,13.12,81.0,7.0015,11.0,4.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,12.3,87.0,8.9981,12.0,5.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,12.3,87.0,6.0032,19.0,6.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,12.3,89.0,6.0032,68.0,7.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,13.12,87.0,7.0015,119.0,8.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,14.76,77.0,0.0,273.0,9.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,16.4,69.0,7.0015,405.0,10.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,18.86,59.0,8.9981,504.0,11.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,20.5,48.0,6.0032,585.0,12.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,22.14,45.0,7.0015,686.0,13.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,24.6,33.0,11.0014,654.0,14.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,22.96,37.0,15.0013,724.0,15.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,22.14,42.0,15.0013,653.0,16.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,22.14,45.0,11.0014,493.0,17.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,21.32,45.0,8.9981,405.0,18.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,19.68,55.0,8.9981,277.0,19.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,18.04,62.0,11.0014,200.0,20.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,18.04,67.0,15.0013,171.0,21.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,17.22,71.0,12.998,134.0,22.0,11.0,6.0,2012.0
4.0,0.0,0.0,1.0,17.22,71.0,12.998,109.0,23.0,11.0,6.0,2012.0
4.0,1.0,0.0,1.0,17.22,71.0,7.0015,49.0,0.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,16.4,76.0,11.0014,30.0,1.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,16.4,76.0,8.9981,20.0,2.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,16.4,76.0,8.9981,4.0,3.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,16.4,76.0,6.0032,4.0,4.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,15.58,87.0,0.0,24.0,5.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,15.58,87.0,7.0015,71.0,6.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,16.4,87.0,0.0,264.0,7.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,17.22,82.0,11.0014,540.0,8.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,18.04,88.0,7.0015,397.0,9.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,19.68,77.0,11.0014,266.0,10.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,21.32,72.0,11.0014,367.0,11.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,22.96,64.0,15.0013,419.0,12.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,24.6,60.0,15.0013,420.0,13.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,23.78,60.0,19.0012,444.0,14.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,22.96,64.0,16.9979,382.0,15.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,22.96,64.0,11.0014,434.0,16.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,22.96,64.0,19.0012,596.0,17.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,21.32,72.0,8.9981,551.0,18.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,22.14,73.0,19.0012,353.0,19.0,11.0,0.0,2012.0
4.0,1.0,0.0,2.0,21.32,77.0,19.0012,304.0,20.0,11.0,0.0,2012.0
4.0,1.0,0.0,3.0,22.14,73.0,15.0013,155.0,21.0,11.0,0.0,2012.0
4.0,1.0,0.0,1.0,21.32,77.0,16.9979,112.0,22.0,11.0,0.0,2012.0
4.0,1.0,0.0,2.0,22.14,77.0,15.0013,63.0,23.0,11.0,0.0,2012.0
4.0,0.0,1.0,2.0,21.32,83.0,19.0012,23.0,0.0,11.0,1.0,2012.0
4.0,0.0,1.0,3.0,18.04,88.0,43.0006,5.0,1.0,11.0,1.0,2012.0
4.0,0.0,1.0,3.0,14.76,87.0,30.0026,11.0,2.0,11.0,1.0,2012.0
4.0,0.0,1.0,3.0,14.76,87.0,23.9994,5.0,3.0,11.0,1.0,2012.0
4.0,0.0,1.0,2.0,14.76,81.0,26.0027,9.0,4.0,11.0,1.0,2012.0
4.0,0.0,1.0,2.0,13.94,87.0,19.0012,18.0,5.0,11.0,1.0,2012.0
4.0,0.0,1.0,3.0,13.12,81.0,31.0009,50.0,6.0,11.0,1.0,2012.0
4.0,0.0,1.0,3.0,13.12,87.0,16.9979,107.0,7.0,11.0,1.0,2012.0
4.0,0.0,1.0,3.0,13.12,87.0,16.9979,211.0,8.0,11.0,1.0,2012.0
4.0,0.0,1.0,3.0,13.12,81.0,22.0028,110.0,9.0,11.0,1.0,2012.0
4.0,0.0,1.0,3.0,12.3,75.0,26.0027,94.0,10.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,13.12,70.0,16.9979,155.0,11.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,13.94,61.0,19.0012,196.0,12.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,13.94,53.0,16.9979,218.0,13.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,15.58,46.0,26.0027,203.0,14.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,16.4,40.0,19.9995,217.0,15.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,15.58,40.0,19.9995,310.0,16.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,13.94,49.0,23.9994,608.0,17.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,13.94,49.0,19.0012,559.0,18.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,13.12,49.0,23.9994,356.0,19.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,12.3,49.0,23.9994,223.0,20.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,12.3,49.0,23.9994,187.0,21.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,10.66,56.0,22.0028,135.0,22.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,10.66,56.0,19.9995,84.0,23.0,11.0,1.0,2012.0
4.0,0.0,1.0,1.0,10.66,56.0,19.0012,24.0,0.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,9.84,60.0,19.9995,12.0,1.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,9.84,60.0,19.9995,1.0,2.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,9.84,65.0,15.0013,5.0,3.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,9.02,69.0,12.998,6.0,4.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,9.02,69.0,12.998,39.0,5.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,9.84,65.0,12.998,146.0,6.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,9.84,65.0,19.0012,415.0,7.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,11.48,56.0,19.9995,691.0,8.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,12.3,52.0,26.0027,332.0,9.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,13.12,45.0,23.9994,171.0,10.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,13.12,49.0,16.9979,151.0,11.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,13.94,46.0,0.0,240.0,12.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,14.76,43.0,16.9979,214.0,13.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,14.76,43.0,8.9981,181.0,14.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,14.76,43.0,19.0012,260.0,15.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,13.94,46.0,7.0015,321.0,16.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,13.12,49.0,12.998,583.0,17.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,13.12,53.0,11.0014,567.0,18.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,12.3,52.0,11.0014,396.0,19.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,12.3,52.0,6.0032,267.0,20.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,12.3,56.0,0.0,213.0,21.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,11.48,61.0,0.0,173.0,22.0,11.0,2.0,2012.0
4.0,0.0,1.0,1.0,9.84,70.0,8.9981,87.0,23.0,11.0,2.0,2012.0
4.0,0.0,1.0,2.0,10.66,65.0,0.0,34.0,0.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,10.66,65.0,7.0015,16.0,1.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,10.66,70.0,11.0014,7.0,2.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,10.66,70.0,6.0032,2.0,3.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,11.48,65.0,8.9981,5.0,4.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,12.3,61.0,15.0013,37.0,5.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,12.3,65.0,16.9979,147.0,6.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,12.3,65.0,12.998,410.0,7.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,12.3,61.0,15.0013,646.0,8.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,13.12,61.0,12.998,323.0,9.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,13.12,66.0,8.9981,153.0,10.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,13.94,61.0,8.9981,166.0,11.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,14.76,62.0,7.0015,213.0,12.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,15.58,54.0,7.0015,217.0,13.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,15.58,54.0,11.0014,201.0,14.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,15.58,58.0,11.0014,217.0,15.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,14.76,57.0,12.998,342.0,16.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,14.76,57.0,15.0013,563.0,17.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,14.76,57.0,12.998,573.0,18.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,13.94,61.0,8.9981,386.0,19.0,11.0,3.0,2012.0
4.0,0.0,1.0,1.0,13.94,61.0,7.0015,285.0,20.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,13.12,66.0,7.0015,224.0,21.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,13.12,66.0,11.0014,153.0,22.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,13.12,61.0,11.0014,125.0,23.0,11.0,3.0,2012.0
4.0,0.0,1.0,2.0,13.12,66.0,7.0015,65.0,0.0,11.0,4.0,2012.0
4.0,0.0,1.0,2.0,12.3,65.0,6.0032,21.0,1.0,11.0,4.0,2012.0
4.0,0.0,1.0,2.0,12.3,70.0,11.0014,9.0,2.0,11.0,4.0,2012.0
4.0,0.0,1.0,2.0,12.3,65.0,8.9981,6.0,3.0,11.0,4.0,2012.0
4.0,0.0,1.0,2.0,12.3,65.0,7.0015,5.0,4.0,11.0,4.0,2012.0
4.0,0.0,1.0,2.0,12.3,65.0,6.0032,36.0,5.0,11.0,4.0,2012.0
4.0,0.0,1.0,2.0,12.3,61.0,6.0032,130.0,6.0,11.0,4.0,2012.0
4.0,0.0,1.0,2.0,12.3,61.0,11.0014,367.0,7.0,11.0,4.0,2012.0
4.0,0.0,1.0,2.0,13.12,57.0,8.9981,711.0,8.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,13.94,53.0,7.0015,351.0,9.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,13.94,53.0,12.998,198.0,10.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,15.58,43.0,15.0013,218.0,11.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,16.4,43.0,19.0012,290.0,12.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,17.22,38.0,12.998,278.0,13.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,17.22,35.0,7.0015,251.0,14.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,17.22,38.0,8.9981,267.0,15.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,17.22,35.0,19.0012,383.0,16.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,14.76,46.0,12.998,580.0,17.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,13.94,53.0,11.0014,505.0,18.0,11.0,4.0,2012.0
4.0,0.0,1.0,1.0,14.76,46.0,15.0013,332.0,19.0,11.0,4.0,2012.0
